p	q	r	Mag Yaw
-0.01	-0.02	-0.02	52.68
0.00	-0.02	-0.01	52.71
0.01	-0.02	-0.01	52.72
0.01	-0.02	-0.01	52.73
0.02	-0.02	-0.00	52.73
0.02	-0.02	-0.00	52.74
0.03	-0.02	-0.00	52.74
0.04	-0.02	0.00	52.74
0.04	-0.02	0.00	52.74
0.05	-0.02	0.00	52.74
0.05	-0.02	0.00	52.74
0.06	-0.02	0.00	52.75
0.06	-0.03	0.01	52.75
0.06	-0.03	0.01	52.75
0.07	-0.03	0.01	52.75
0.07	-0.03	0.01	52.75
0.09	-0.04	0.01	52.75
0.11	-0.05	0.01	52.75
0.12	-0.06	0.01	52.75
0.12	-0.06	0.02	52.75
0.13	-0.07	0.02	52.75
0.13	-0.07	0.02	52.75
0.13	-0.14	0.04	49.18
0.13	-0.19	0.05	47.07
0.13	-0.22	0.06	45.79
0.13	-0.24	0.06	44.98
0.13	-0.25	0.07	44.47
0.09	-0.19	0.05	44.14
0.07	-0.15	0.03	43.93
0.05	-0.13	0.02	43.80
0.04	-0.11	0.02	43.71
0.04	-0.10	0.01	43.65
0.01	-0.09	-0.00	43.62
-0.01	-0.08	-0.02	43.59
-0.02	-0.08	-0.02	43.58
-0.03	-0.07	-0.03	43.57
-0.04	-0.07	-0.03	43.56
-0.04	-0.07	-0.03	43.56
-0.06	-0.08	-0.05	43.55
-0.07	-0.09	-0.06	43.55
-0.08	-0.09	-0.07	43.55
-0.08	-0.10	-0.07	43.55
-0.09	-0.10	-0.08	43.55
-0.06	-0.08	-0.07	43.55
-0.04	-0.08	-0.06	43.55
-0.02	-0.07	-0.05	43.55
-0.02	-0.07	-0.05	43.55
-0.01	-0.07	-0.05	43.55
-0.01	-0.06	-0.04	43.55
-0.02	-0.06	-0.04	43.55
-0.02	-0.06	-0.04	43.55
-0.02	-0.05	-0.04	43.55
-0.02	-0.05	-0.04	43.55
-0.02	-0.05	-0.04	43.55
-0.02	-0.05	-0.03	43.55
-0.03	-0.05	-0.02	43.55
-0.03	-0.05	-0.02	43.55
-0.03	-0.05	-0.01	43.55
-0.03	-0.05	-0.01	43.55
-0.03	-0.04	-0.01	42.15
-0.02	-0.04	-0.01	41.21
-0.02	-0.04	-0.01	40.60
-0.02	-0.04	-0.01	40.19
-0.02	-0.04	-0.01	39.93
-0.02	-0.04	-0.00	39.76
-0.02	-0.04	0.00	39.64
-0.02	-0.04	0.00	39.57
-0.03	-0.04	0.00	39.52
-0.03	-0.04	0.00	39.49
-0.03	-0.04	0.00	39.47
-0.02	-0.03	0.03	39.46
-0.02	-0.02	0.04	39.45
-0.02	-0.02	0.05	39.45
-0.02	-0.02	0.06	39.44
-0.02	-0.02	0.06	39.44
0.01	0.00	0.11	39.44
0.03	0.01	0.15	39.44
0.04	0.02	0.17	39.44
0.04	0.03	0.18	39.44
0.05	0.03	0.19	39.44
0.05	0.03	0.20	39.44
0.04	0.04	0.20	39.44
0.04	0.04	0.20	39.44
0.04	0.04	0.20	39.44
0.04	0.04	0.20	39.44
0.04	0.04	0.20	39.44
0.04	0.04	0.20	39.44
0.03	0.04	0.20	39.44
0.03	0.04	0.19	39.44
0.03	0.04	0.19	39.44
0.03	0.04	0.19	39.44
0.04	0.04	0.19	41.54
0.05	0.05	0.19	42.90
0.05	0.05	0.19	43.80
0.05	0.05	0.19	44.37
0.06	0.05	0.19	44.75
0.08	0.06	0.21	45.00
0.09	0.07	0.23	45.15
0.10	0.08	0.24	45.26
0.11	0.08	0.24	45.33
0.11	0.09	0.25	45.37
0.12	0.09	0.25	45.40
0.11	0.09	0.31	45.42
0.11	0.09	0.36	45.43
0.10	0.09	0.38	45.44
0.10	0.09	0.40	45.44
0.10	0.09	0.41	45.44
0.02	0.07	0.45	45.45
-0.03	0.05	0.48	45.45
-0.07	0.03	0.50	45.45
-0.09	0.03	0.51	45.45
-0.11	0.02	0.52	45.45
-0.18	0.02	0.41	45.45
-0.23	0.02	0.34	45.45
-0.26	0.02	0.30	45.45
-0.28	0.02	0.27	45.45
-0.29	0.03	0.25	45.45
-0.30	0.03	0.24	45.45
-0.46	-0.00	0.21	45.45
-0.57	-0.02	0.19	45.45
-0.64	-0.04	0.17	45.45
-0.68	-0.04	0.16	45.45
-0.71	-0.05	0.16	45.45
-0.84	-0.09	0.14	42.09
-0.93	-0.11	0.12	40.05
-0.98	-0.13	0.12	38.78
-1.02	-0.14	0.11	37.98
-1.04	-0.15	0.11	37.46
-1.15	-0.19	0.08	37.14
-1.21	-0.21	0.06	36.92
-1.26	-0.23	0.05	36.79
-1.29	-0.24	0.05	36.70
-1.30	-0.25	0.04	36.64
-1.32	-0.25	0.04	36.60
-1.34	-0.21	-0.05	36.58
-1.36	-0.19	-0.11	36.56
-1.37	-0.17	-0.14	36.55
-1.38	-0.16	-0.17	36.55
-1.38	-0.15	-0.18	36.54
-0.99	-0.02	-0.19	36.54
-0.73	0.07	-0.19	36.54
-0.56	0.13	-0.19	36.54
-0.45	0.17	-0.19	36.53
-0.38	0.19	-0.19	36.53
-0.26	0.24	-0.17	36.53
-0.18	0.28	-0.15	36.53
-0.13	0.30	-0.14	36.53
-0.10	0.31	-0.14	36.53
-0.08	0.32	-0.13	36.53
-0.06	0.33	-0.13	36.53
-0.04	0.28	-0.13	36.53
-0.03	0.26	-0.13	36.53
-0.02	0.24	-0.13	36.53
-0.01	0.23	-0.13	36.53
-0.01	0.22	-0.13	36.53
-0.01	0.17	-0.10	36.03
-0.01	0.13	-0.09	35.68
-0.00	0.11	-0.08	35.44
-0.00	0.10	-0.07	35.28
-0.00	0.09	-0.07	35.18
-0.00	0.06	-0.11	35.11
-0.00	0.04	-0.13	35.07
-0.00	0.03	-0.15	35.04
-0.01	0.02	-0.16	35.02
-0.01	0.02	-0.17	35.01
-0.01	0.02	-0.17	35.00
-0.00	0.01	-0.15	34.99
-0.00	0.01	-0.13	34.99
-0.00	0.00	-0.12	34.99
-0.00	0.00	-0.11	34.98
-0.00	0.00	-0.11	34.98
0.00	0.00	-0.11	34.98
0.00	0.00	-0.12	34.98
0.00	0.00	-0.12	34.98
0.00	0.00	-0.12	34.98
0.00	0.00	-0.12	34.98
0.01	-0.00	-0.14	34.98
0.01	-0.00	-0.14	34.98
0.01	-0.00	-0.15	34.98
0.01	-0.00	-0.15	34.98
0.01	-0.00	-0.15	34.98
0.01	-0.00	-0.16	34.98
0.01	-0.00	-0.12	34.98
0.01	-0.00	-0.09	34.98
0.01	-0.00	-0.08	34.98
0.01	-0.00	-0.07	34.98
0.01	-0.00	-0.06	34.98
0.01	-0.00	-0.04	34.98
0.00	-0.00	-0.03	34.98
0.00	-0.00	-0.02	34.98
0.00	-0.00	-0.02	34.98
0.00	-0.00	-0.01	34.98
0.00	-0.00	-0.01	36.38
0.00	-0.00	-0.01	37.35
0.00	-0.00	-0.00	38.01
0.00	-0.00	-0.00	38.45
0.00	-0.00	-0.00	38.74
0.00	-0.00	-0.00	38.93
0.00	-0.00	-0.00	39.06
0.00	-0.00	-0.00	39.14
0.00	-0.00	-0.00	39.19
0.00	-0.00	-0.00	39.23
0.00	-0.00	-0.00	39.25
0.00	-0.00	-0.00	39.26
0.00	-0.00	-0.00	39.27
0.00	-0.00	-0.00	39.28
0.00	-0.00	-0.00	39.28
0.00	-0.00	-0.00	39.29
0.00	-0.00	-0.00	39.29
-0.00	0.00	-0.00	39.29
-0.00	0.00	-0.00	39.29
-0.00	0.00	-0.00	39.29
-0.00	0.00	-0.00	39.29
-0.00	0.00	-0.00	39.29
-0.00	0.00	0.00	39.29
-0.00	0.00	0.00	39.29
-0.00	0.00	0.00	39.29
-0.00	0.00	0.00	39.29
-0.00	0.00	0.00	39.29
-0.00	0.00	0.00	39.29
-0.00	0.00	0.00	39.29
-0.00	0.00	0.00	39.29
-0.00	0.00	0.00	39.29
-0.00	0.00	0.00	39.29
-0.00	0.00	0.00	39.42
-0.00	0.00	0.00	39.51
-0.00	0.00	0.00	39.56
0.00	0.00	0.00	39.60
0.00	0.00	0.00	39.62
0.00	0.00	0.00	39.63
0.00	0.00	0.00	39.64
0.00	0.00	0.00	39.65
0.00	0.00	0.00	39.65
0.00	0.00	0.00	39.65
0.00	0.00	0.00	39.66
0.00	-0.00	0.00	39.66
0.00	-0.00	0.00	39.66
0.00	-0.00	0.00	39.66
0.00	-0.00	0.00	39.66
0.00	-0.00	0.00	39.66
0.00	-0.00	0.00	39.66
0.00	-0.00	0.00	39.66
0.00	0.00	0.00	39.66
0.00	0.00	0.00	39.66
0.00	0.00	0.00	39.66
0.00	0.00	0.00	39.66
0.00	0.00	0.00	39.66
0.00	0.00	0.00	39.66
0.00	0.00	0.00	39.66
0.00	0.00	0.00	39.66
0.00	0.00	0.00	39.66
0.00	0.00	0.00	39.66
0.00	0.00	0.00	39.66
0.00	0.00	0.00	39.66
0.00	0.00	0.00	39.66
0.00	0.00	0.00	39.66
0.00	0.00	0.00	39.66
0.00	0.00	0.00	38.43
0.00	0.00	0.00	37.64
0.00	0.00	0.00	37.13
0.00	0.00	0.00	36.81
0.00	0.00	0.00	36.60
-0.00	0.00	0.00	36.46
-0.00	0.00	-0.00	36.37
-0.00	0.00	-0.00	36.31
-0.00	0.00	-0.00	36.27
-0.00	0.00	-0.00	36.25
-0.00	0.00	-0.01	36.23
0.00	0.00	-0.01	36.22
0.00	0.00	-0.01	36.22
0.00	0.00	-0.01	36.21
0.00	0.00	-0.01	36.21
0.00	0.00	-0.01	36.21
0.00	0.00	-0.01	36.21
0.00	0.00	-0.01	36.20
0.00	0.00	-0.01	36.20
0.00	0.00	-0.00	36.20
0.00	0.00	-0.00	36.20
0.00	0.00	-0.00	36.20
0.00	0.00	-0.00	36.20
0.00	0.00	-0.00	36.20
0.00	0.00	-0.00	36.20
0.00	0.00	-0.00	36.20
0.00	0.00	-0.00	36.20
0.00	0.00	-0.00	36.20
0.00	0.00	0.00	36.20
0.00	0.00	0.00	36.20
0.00	0.00	0.00	36.20
0.00	0.00	0.00	36.20
-0.00	0.00	0.00	37.52
-0.00	0.00	0.00	38.40
-0.00	0.00	0.00	38.98
-0.00	0.00	0.00	39.36
-0.00	0.00	0.00	39.61
0.00	0.00	0.00	39.77
0.00	0.00	-0.00	39.87
0.00	0.00	-0.00	39.94
0.00	0.00	-0.00	39.99
0.00	0.00	-0.00	40.02
0.00	0.00	-0.00	40.04
0.00	0.00	-0.00	40.05
0.00	0.00	-0.01	40.06
0.00	0.00	-0.01	40.06
0.00	0.00	-0.01	40.07
0.00	0.00	-0.01	40.07
0.00	0.00	-0.01	40.07
0.00	0.00	-0.00	40.07
0.00	0.00	-0.00	40.07
0.00	0.00	-0.00	40.07
0.00	0.00	-0.00	40.07
0.00	0.00	-0.00	40.07
0.00	0.00	-0.00	40.07
0.00	-0.00	-0.00	40.07
-0.00	-0.00	-0.00	40.07
-0.00	-0.00	-0.00	40.07
-0.00	-0.00	-0.00	40.07
-0.00	-0.00	-0.00	40.07
-0.00	-0.00	-0.00	40.07
-0.00	-0.00	-0.00	40.07
-0.00	-0.00	-0.00	40.07
-0.00	-0.00	-0.00	40.07
-0.00	-0.00	-0.00	40.07
-0.00	-0.00	0.00	40.07
-0.00	-0.00	0.00	40.07
-0.00	-0.00	0.00	40.07
-0.00	-0.00	0.00	40.07
-0.00	-0.00	0.00	40.07
-0.00	-0.00	0.00	38.95
-0.00	-0.00	0.00	38.26
0.00	-0.00	0.01	37.82
0.00	-0.00	0.01	37.54
0.00	-0.00	0.01	37.36
0.00	-0.00	0.01	37.24
0.00	0.00	0.02	37.17
0.00	0.00	0.02	37.12
0.00	0.00	0.02	37.09
0.00	0.00	0.02	37.07
0.00	0.00	0.03	37.05
0.00	0.00	0.04	37.04
0.00	0.00	0.05	37.04
-0.00	0.00	0.05	37.04
-0.00	0.00	0.05	37.03
-0.00	0.00	0.05	37.03
-0.00	0.00	0.05	37.03
-0.00	0.00	0.05	37.03
-0.00	0.00	0.05	37.03
-0.00	0.00	0.05	37.03
-0.00	0.00	0.05	37.03
-0.00	0.00	0.04	37.03
-0.00	0.00	0.04	37.03
-0.00	0.00	0.04	37.03
-0.00	0.00	0.04	37.03
-0.00	0.00	0.04	37.03
-0.00	0.00	0.03	37.03
-0.01	0.00	0.02	37.03
-0.01	0.00	0.02	37.03
-0.01	0.00	0.01	37.03
-0.01	0.00	0.01	37.03
-0.01	0.00	0.01	37.03
-0.00	0.01	0.01	37.74
-0.00	0.01	0.00	38.20
0.00	0.01	0.00	38.50
0.00	0.01	0.00	38.70
0.00	0.01	-0.00	38.82
0.01	0.04	-0.03	38.91
0.02	0.06	-0.04	38.96
0.03	0.07	-0.06	38.99
0.03	0.08	-0.06	39.02
0.03	0.08	-0.07	39.03
0.03	0.08	-0.07	39.04
0.02	0.11	-0.08	39.05
0.02	0.13	-0.08	39.05
0.02	0.14	-0.08	39.05
0.02	0.14	-0.08	39.05
0.01	0.15	-0.08	39.06
0.01	0.13	-0.06	39.06
0.01	0.11	-0.05	39.06
0.01	0.11	-0.04	39.06
0.01	0.10	-0.03	39.06
0.01	0.10	-0.03	39.06
0.00	0.08	-0.02	39.06
0.00	0.07	-0.02	39.06
0.00	0.06	-0.01	39.06
0.00	0.06	-0.01	39.06
0.00	0.05	-0.01	39.06
0.00	0.05	-0.01	39.06
0.00	0.05	-0.01	39.06
0.00	0.05	-0.01	39.06
0.00	0.04	-0.01	39.06
0.00	0.04	-0.01	39.06
0.00	0.04	-0.01	39.06
0.00	0.04	-0.01	39.87
0.00	0.03	-0.02	40.43
0.00	0.03	-0.02	40.81
0.00	0.03	-0.02	41.06
0.00	0.03	-0.02	41.23
0.00	-0.03	-0.00	41.34
0.00	-0.07	0.01	41.41
0.00	-0.09	0.01	41.46
0.00	-0.11	0.02	41.49
0.00	-0.12	0.02	41.51
0.00	-0.12	0.02	41.52
-0.00	-0.16	0.06	41.53
-0.01	-0.18	0.08	41.54
-0.01	-0.20	0.10	41.54
-0.01	-0.21	0.11	41.54
-0.02	-0.21	0.11	41.55
-0.02	-0.16	0.11	41.55
-0.02	-0.13	0.10	41.55
-0.02	-0.10	0.10	41.55
-0.03	-0.09	0.10	41.55
-0.03	-0.08	0.09	41.55
-0.02	-0.06	0.10	41.55
-0.02	-0.04	0.11	41.55
-0.02	-0.03	0.11	41.55
-0.02	-0.02	0.12	41.55
-0.02	-0.02	0.12	41.55
-0.02	-0.02	0.12	41.55
-0.01	-0.01	0.10	41.55
-0.01	-0.01	0.09	41.55
-0.01	-0.01	0.08	41.55
-0.01	-0.01	0.07	41.55
-0.01	-0.00	0.07	41.55
-0.00	-0.00	0.05	41.55
-0.00	-0.00	0.04	41.55
-0.00	-0.00	0.04	41.55
-0.00	-0.00	0.04	41.55
-0.00	-0.00	0.03	41.55
-0.00	-0.00	0.03	41.48
-0.00	-0.00	0.02	41.43
-0.00	-0.00	0.02	41.40
-0.00	-0.00	0.02	41.39
-0.00	-0.00	0.01	41.38
-0.00	-0.00	0.01	41.37
-0.00	-0.00	0.01	41.36
-0.00	-0.00	0.01	41.36
-0.00	-0.00	0.01	41.36
-0.00	-0.00	0.01	41.36
-0.00	-0.00	0.01	41.36
-0.00	0.00	0.01	41.36
-0.00	0.00	0.01	41.35
-0.00	0.00	0.01	41.35
-0.00	0.00	0.00	41.35
-0.00	0.00	0.00	41.35
0.00	0.00	0.00	41.35
0.00	0.00	0.01	41.35
0.00	0.00	0.01	41.35
0.00	0.00	0.01	41.35
0.00	0.00	0.01	41.35
0.00	0.00	0.01	41.35
0.00	0.00	0.00	41.35
0.00	0.00	0.00	41.35
0.00	0.00	0.00	41.35
0.01	0.00	0.00	41.35
0.01	0.00	0.00	41.35
0.01	0.01	0.00	41.35
0.01	0.01	0.00	41.35
0.01	0.01	0.00	41.35
0.02	0.01	0.00	41.35
0.02	0.01	0.00	41.35
0.02	0.03	-0.00	41.35
0.02	0.04	-0.00	42.48
0.02	0.04	-0.01	43.26
0.02	0.05	-0.01	43.79
0.02	0.05	-0.01	44.14
0.02	0.05	-0.01	44.37
0.01	0.04	-0.01	44.53
0.01	0.04	-0.01	44.63
0.01	0.03	-0.01	44.69
0.01	0.03	-0.01	44.73
0.01	0.03	-0.01	44.76
0.01	0.02	-0.01	44.78
0.01	0.02	-0.00	44.79
0.00	0.01	-0.00	44.80
0.00	0.01	-0.00	44.80
0.00	0.01	-0.00	44.81
0.00	0.01	-0.00	44.81
0.00	0.01	-0.00	44.81
0.00	0.01	-0.00	44.81
0.00	0.01	-0.00	44.81
0.00	0.00	-0.00	44.81
0.00	0.00	-0.00	44.81
0.00	0.00	-0.00	44.81
0.00	0.00	-0.00	44.81
0.00	0.00	-0.00	44.81
0.00	0.00	-0.01	44.81
0.00	0.00	-0.01	44.81
0.00	0.00	-0.01	44.81
0.00	0.00	-0.01	44.81
0.00	0.00	-0.01	44.81
0.00	0.00	-0.01	44.81
0.00	0.00	-0.01	44.81
0.00	0.00	-0.01	44.81
0.10	-0.01	-0.02	44.44
0.16	-0.01	-0.02	44.20
0.20	-0.02	-0.02	44.05
0.22	-0.02	-0.03	43.95
0.24	-0.02	-0.03	43.89
0.27	-0.03	-0.03	43.84
0.28	-0.03	-0.03	43.82
0.29	-0.03	-0.04	43.80
0.30	-0.03	-0.04	43.79
0.30	-0.03	-0.04	43.78
0.24	-0.03	-0.03	43.78
0.21	-0.03	-0.03	43.77
0.18	-0.02	-0.03	43.77
0.16	-0.02	-0.03	43.77
0.15	-0.02	-0.03	43.77
0.15	-0.02	-0.03	43.77
0.12	-0.01	-0.02	43.77
0.10	-0.01	-0.02	43.77
0.09	-0.01	-0.02	43.77
0.08	-0.01	-0.01	43.77
0.08	-0.00	-0.01	43.77
0.06	-0.00	-0.01	43.77
0.04	0.00	-0.01	43.77
0.03	0.00	-0.01	43.77
0.03	0.00	-0.00	43.77
0.02	0.00	-0.00	43.77
0.02	0.00	-0.00	43.77
0.02	0.00	-0.00	43.77
0.02	0.00	-0.00	43.77
0.02	0.01	-0.00	43.77
0.02	0.01	-0.00	43.77
0.01	0.01	-0.00	43.77
0.03	0.00	-0.01	43.40
0.05	0.00	-0.01	43.15
0.05	0.00	-0.01	43.00
0.06	-0.00	-0.01	42.90
0.06	-0.00	-0.01	42.83
0.07	-0.00	-0.01	42.79
0.08	-0.00	-0.01	42.76
0.08	-0.00	-0.01	42.74
0.08	-0.00	-0.02	42.73
0.08	-0.00	-0.02	42.72
0.08	-0.00	-0.02	42.72
0.07	0.00	-0.01	42.72
0.06	0.00	-0.01	42.71
0.05	0.00	-0.01	42.71
0.05	0.00	-0.01	42.71
0.04	0.00	-0.01	42.71
0.03	0.00	-0.01	42.71
0.03	0.00	-0.01	42.71
0.02	0.00	-0.01	42.71
0.02	0.00	-0.01	42.71
0.02	0.00	-0.01	42.71
0.02	0.00	-0.01	42.71
0.01	0.00	-0.00	42.71
0.01	0.00	-0.00	42.71
0.01	0.00	-0.00	42.71
0.01	0.00	-0.00	42.71
0.01	0.00	-0.00	42.71
0.02	0.00	-0.00	42.71
0.02	0.00	-0.00	42.71
0.02	0.00	-0.00	42.71
0.02	0.00	-0.00	42.71
0.02	0.00	-0.00	42.71
0.02	0.00	-0.00	42.71
0.03	0.00	-0.00	42.71
0.03	0.00	-0.00	42.71
0.03	0.00	-0.00	42.71
0.03	0.00	-0.00	42.71
0.03	0.00	-0.00	41.98
0.03	0.00	-0.00	41.51
0.03	0.00	-0.00	41.21
0.03	0.00	-0.00	41.02
0.03	0.00	-0.00	40.89
0.03	0.00	-0.00	40.81
0.02	0.00	-0.00	40.75
0.02	0.00	-0.00	40.72
0.02	0.00	-0.00	40.70
0.02	0.00	-0.00	40.68
0.02	0.00	-0.00	40.67
0.02	0.00	-0.00	40.67
0.02	0.00	-0.00	40.66
0.01	0.00	-0.00	40.66
0.01	0.00	-0.00	40.66
0.01	0.00	-0.00	40.66
0.01	0.00	-0.00	40.66
0.01	0.00	-0.00	40.66
0.02	0.00	-0.00	40.66
0.02	0.00	-0.00	40.66
0.02	0.00	-0.00	40.65
0.02	0.00	-0.00	40.65
0.02	0.00	-0.00	40.65
0.02	0.00	-0.00	40.65
0.02	0.00	-0.00	40.65
0.02	0.00	-0.00	40.65
0.02	0.00	-0.00	40.65
0.02	0.00	-0.00	40.65
0.02	0.00	-0.00	40.65
0.02	0.00	-0.00	40.65
0.01	0.00	-0.00	40.65
0.01	0.00	-0.00	40.65
0.01	0.00	-0.00	40.65
0.01	0.00	-0.00	41.72
0.01	0.00	-0.00	42.43
0.01	0.00	-0.00	42.90
0.01	0.00	-0.00	43.20
0.01	0.00	-0.00	43.40
0.01	0.00	-0.00	43.53
0.01	0.00	-0.00	43.61
0.01	0.00	-0.00	43.67
0.01	0.00	-0.00	43.70
0.01	0.00	-0.00	43.73
0.01	0.00	-0.00	43.74
0.01	0.00	-0.00	43.75
0.02	0.00	-0.00	43.76
0.02	0.00	-0.00	43.76
0.02	0.00	-0.00	43.76
0.02	0.00	-0.00	43.77
0.01	0.00	-0.00	43.77
0.01	0.00	-0.00	43.77
0.01	0.00	-0.00	43.77
0.01	0.00	-0.00	43.77
0.01	0.00	-0.00	43.77
0.01	0.00	-0.00	43.77
0.01	0.00	-0.00	43.77
0.01	0.00	0.00	43.77
0.01	0.00	0.00	43.77
0.01	0.00	0.00	43.77
0.01	0.00	0.00	43.77
0.01	0.00	0.00	43.77
0.01	0.00	0.00	43.77
0.01	0.00	0.00	43.77
0.01	0.00	0.00	43.77
0.01	0.00	0.00	43.77
0.01	0.00	0.00	42.95
0.01	0.00	-0.00	42.45
0.01	0.00	-0.00	42.14
0.01	0.00	-0.00	41.94
0.01	0.00	-0.00	41.82
0.01	0.00	-0.00	41.74
0.01	0.00	-0.00	41.68
0.01	0.00	-0.00	41.65
0.01	0.00	-0.00	41.63
0.01	0.00	-0.00	41.62
0.01	0.00	-0.00	41.61
0.01	0.00	-0.00	41.60
0.01	0.00	-0.00	41.60
0.01	0.00	-0.00	41.59
0.01	0.00	-0.00	41.59
0.01	0.00	-0.00	41.59
0.01	0.00	-0.00	41.59
0.01	0.00	-0.00	41.59
0.01	0.00	-0.00	41.59
0.01	0.00	-0.00	41.59
0.01	0.00	-0.00	41.59
0.01	0.00	-0.00	41.59
0.01	0.00	-0.00	41.59
0.01	0.00	-0.00	41.59
0.01	0.00	-0.00	41.59
0.01	0.00	-0.00	41.59
0.01	0.00	-0.00	41.59
0.01	0.00	-0.00	41.59
0.01	0.00	-0.00	41.59
0.01	0.00	-0.00	41.59
0.01	0.00	-0.00	41.59
0.01	0.00	-0.00	41.59
0.01	0.00	-0.00	42.82
0.01	0.00	-0.00	43.68
0.01	0.00	-0.00	44.27
0.01	0.00	-0.00	44.66
0.01	0.00	-0.00	44.91
0.01	0.00	-0.00	45.08
0.01	0.00	-0.00	45.19
0.01	0.00	-0.00	45.27
0.01	0.00	-0.00	45.32
0.01	0.00	-0.00	45.35
0.01	0.00	-0.00	45.37
0.01	-0.00	-0.00	45.38
0.01	-0.00	-0.00	45.39
0.01	-0.00	-0.00	45.39
0.01	-0.00	-0.00	45.40
0.01	-0.00	-0.00	45.40
0.01	-0.00	0.00	45.40
0.01	-0.00	0.00	45.40
0.01	-0.00	0.00	45.40
0.01	-0.00	0.00	45.40
0.01	-0.00	0.00	45.40
0.01	-0.00	0.00	45.40
0.01	0.00	0.00	45.40
0.01	0.00	0.00	45.40
0.01	0.00	0.00	45.40
0.01	0.00	0.00	45.40
0.01	0.00	0.00	45.40
0.01	0.00	-0.00	45.40
0.01	0.00	-0.00	45.40
0.01	0.00	-0.00	45.40
0.01	0.00	-0.00	45.40
0.01	0.00	-0.00	45.40
0.01	0.00	-0.00	45.40
0.01	-0.00	-0.00	45.40
0.01	-0.00	-0.00	45.40
0.01	-0.00	-0.00	45.40
0.01	-0.00	-0.00	45.40
0.01	-0.00	-0.00	45.40
0.01	-0.00	-0.00	43.42
0.01	-0.00	-0.00	42.21
0.01	-0.00	-0.00	41.46
0.01	-0.00	-0.00	40.99
0.01	-0.00	-0.00	40.69
0.01	-0.00	-0.00	40.49
0.01	-0.00	-0.00	40.37
0.01	-0.00	-0.00	40.29
0.01	-0.00	-0.00	40.24
0.01	-0.00	-0.00	40.20
0.01	-0.00	-0.00	40.18
0.01	-0.00	0.00	40.17
0.01	-0.00	0.00	40.16
0.01	0.00	0.00	40.15
0.01	0.00	0.00	40.15
0.01	0.00	0.00	40.14
0.01	-0.00	0.00	40.14
0.01	-0.00	0.00	40.14
0.01	-0.00	0.00	40.14
0.01	-0.00	0.00	40.14
0.01	-0.00	0.00	40.14
0.01	-0.00	0.00	40.14
0.01	-0.00	0.00	40.14
0.01	-0.00	0.00	40.14
0.01	-0.00	0.00	40.14
0.01	-0.00	0.00	40.14
0.01	-0.00	0.00	40.14
0.01	-0.00	0.00	40.14
0.01	-0.00	0.00	40.14
0.01	-0.00	0.00	40.14
0.01	-0.00	-0.00	40.14
0.01	-0.00	-0.00	40.14
0.01	0.00	0.00	41.50
0.01	0.00	0.00	42.45
0.01	0.00	0.00	43.09
0.01	0.00	0.00	43.51
0.01	0.00	0.00	43.79
0.01	0.00	0.00	43.98
0.01	0.00	-0.00	44.10
0.01	0.00	-0.00	44.18
0.01	0.00	-0.00	44.23
0.01	0.00	-0.00	44.27
0.01	0.00	-0.00	44.29
0.01	0.00	-0.00	44.30
0.01	0.00	-0.00	44.31
0.01	0.00	-0.00	44.32
0.01	0.00	-0.00	44.32
0.01	0.00	-0.00	44.32
0.01	0.00	0.00	44.33
0.01	0.00	0.00	44.33
0.01	0.00	0.00	44.33
0.01	0.00	0.00	44.33
0.01	0.00	0.00	44.33
0.01	0.00	0.00	44.33
0.01	0.00	0.00	44.33
0.01	0.00	0.00	44.33
0.01	0.00	0.00	44.33
0.01	0.00	0.00	44.33
0.01	0.00	0.00	44.33
0.01	0.00	0.00	44.33
0.01	0.00	0.00	44.33
0.01	0.00	0.00	44.33
0.01	0.00	0.00	44.33
0.01	0.00	0.00	44.33
0.01	0.00	0.00	45.84
0.01	0.00	0.00	46.85
0.01	0.00	0.00	47.53
0.01	0.00	-0.00	47.98
0.01	0.00	-0.00	48.27
0.01	0.00	-0.00	48.47
0.01	0.00	-0.00	48.59
0.01	0.00	0.00	48.67
0.01	0.00	0.00	48.73
0.01	0.00	0.00	48.76
0.01	0.00	0.00	48.78
0.01	0.00	0.00	48.80
0.01	0.00	0.00	48.81
0.01	0.00	0.00	48.81
0.01	0.00	-0.00	48.82
0.01	0.00	-0.00	48.82
0.01	0.00	0.00	48.82
0.01	0.00	0.00	48.82
0.01	0.00	0.00	48.82
0.01	0.00	0.00	48.82
0.01	0.00	0.00	48.82
0.01	0.00	0.00	48.82
0.01	0.00	0.00	48.82
0.01	0.00	0.00	48.82
0.01	0.00	0.00	48.83
0.01	0.00	0.00	48.83
0.01	0.00	0.00	48.83
0.01	0.00	0.00	48.83
0.01	0.00	0.00	48.83
0.01	0.00	-0.00	48.83
0.01	0.00	-0.00	48.83
0.01	0.00	-0.00	48.83
0.01	0.00	-0.00	48.83
0.01	0.00	0.00	48.83
0.01	0.00	0.00	48.83
0.01	0.00	0.00	48.83
0.01	0.00	0.00	48.83
0.01	0.00	0.00	48.83
0.01	0.00	0.00	46.00
0.01	0.00	0.00	44.32
0.00	0.00	0.00	43.28
0.00	0.00	0.00	42.63
0.00	0.00	0.00	42.22
0.00	0.00	0.00	41.96
0.00	0.00	0.00	41.79
0.00	0.00	0.00	41.68
0.00	0.00	0.00	41.61
0.00	0.00	0.00	41.56
0.00	0.00	0.00	41.53
0.00	0.00	0.00	41.51
0.00	0.00	0.00	41.50
0.00	0.00	0.00	41.49
0.00	0.00	0.00	41.48
0.00	0.00	0.00	41.48
